year        tco2         alk     d13Cocn        pCO2     d13Catm     CO3   WeatC   WeatS    TotW    BurC   Degas    Tatm        Tocn
     7500.00000        2.14480        2.45924       -0.01730      236.78748       -7.26411      241.97989        7.97985        7.13397       15.11382       17.99497        2.50000       14.27700        4.32753
     8000.00000        2.14184        2.45680       -0.01836      235.44081       -7.26583      242.22905        7.96357        7.11941       15.08299       18.05726        2.50000       14.25225        4.30136
     8500.00000        2.13884        2.45428       -0.01940      234.13699       -7.26751      242.44708        7.94775        7.10527       15.05302       18.11177        2.50000       14.22816        4.27591
     9000.00000        2.13581        2.45169       -0.02043      232.86805       -7.26918      242.64199        7.93230        7.09146       15.02376       18.16050        2.50000       14.20459        4.25113
     9500.00000        2.13274        2.44905       -0.02146      231.63244       -7.27082      242.81260        7.91720        7.07796       14.99516       18.20315        2.50000       14.18151        4.22696
    10000.00000        2.12966        2.44634       -0.02247      230.42826       -7.27245      242.96088        7.90244        7.06476       14.96720       18.24022        2.50000       14.15891        4.20334
    10500.00000        2.12654        2.44359       -0.02348      229.25326       -7.27406      243.08857        7.88798        7.05184       14.93982       18.27214        2.50000       14.13674        4.18023
    11000.00000        2.12341        2.44079       -0.02448      228.10533       -7.27565      243.19726        7.87381        7.03917       14.91298       18.29932        2.50000       14.11498        4.15759
    11500.00000        2.12025        2.43794       -0.02548      226.98250       -7.27722      243.28844        7.85991        7.02674       14.88665       18.32211        2.50000       14.09358        4.13540
    12000.00000        2.11708        2.43506       -0.02646      225.88297       -7.27878      243.36346        7.84625        7.01453       14.86077       18.34086        2.50000       14.07253        4.11361
    12500.00000        2.11389        2.43214       -0.02744      224.80511       -7.28032      243.42358        7.83282        7.00252       14.83533       18.35589        2.50000       14.05180        4.09219
    13000.00000        2.11069        2.42919       -0.02842      223.74739       -7.28186      243.46996        7.81959        6.99070       14.81029       18.36749        2.50000       14.03136        4.07112
    13500.00000        2.10748        2.42621       -0.02939      222.70845       -7.28338      243.50368        7.80656        6.97905       14.78561       18.37592        2.50000       14.01119        4.05036
    14000.00000        2.10425        2.42320       -0.03035      221.68702       -7.28488      243.52573        7.79372        6.96756       14.76128       18.38143        2.50000       13.99127        4.02990
    14500.00000        2.10102        2.42017       -0.03131      220.68194       -7.28638      243.53703        7.78104        6.95623       14.73726       18.38426        2.50000       13.97158        4.00972
    15000.00000        2.09778        2.41712       -0.03226      219.69215       -7.28787      243.53841        7.76851        6.94503       14.71354       18.38460        2.50000       13.95211        3.98978
    15500.00000        2.09453        2.41405       -0.03321      218.71667       -7.28935      243.53065        7.75613        6.93396       14.69009       18.38266        2.50000       13.93283        3.97008
    16000.00000        2.09127        2.41097       -0.03415      217.75461       -7.29081      243.51449        7.74389        6.92301       14.66690       18.37862        2.50000       13.91373        3.95059
    16500.00000        2.08801        2.40787       -0.03509      216.80515       -7.29227      243.49058        7.73177        6.91218       14.64395       18.37264        2.50000       13.89480        3.93129
    17000.00000        2.08475        2.40475       -0.03602      215.86753       -7.29373      243.45953        7.71976        6.90145       14.62121       18.36488        2.50000       13.87603        3.91219
    17500.00000        2.08148        2.40163       -0.03695      214.94107       -7.29517      243.42192        7.70787        6.89081       14.59868       18.35548        2.50000       13.85740        3.89325
    18000.00000        2.07822        2.39849       -0.03787      214.02512       -7.29661      243.37826        7.69608        6.88027       14.57635       18.34457        2.50000       13.83890        3.87446
    18500.00000        2.07495        2.39534       -0.03879      213.11911       -7.29804      243.32904        7.68438        6.86981       14.55419       18.33226        2.50000       13.82053        3.85582
    19000.00000        2.07168        2.39219       -0.03971      212.22248       -7.29946      243.27470        7.67277        6.85943       14.53220       18.31867        2.50000       13.80227        3.83732
    19500.00000        2.06841        2.38903       -0.04062      211.33476       -7.30088      243.21565        7.66124        6.84913       14.51037       18.30391        2.50000       13.78412        3.81894
    20000.00000        2.06514        2.38587       -0.04153      210.45548       -7.30229      243.15227        7.64979        6.83889       14.48869       18.28807        2.50000       13.76607        3.80068
    20500.00000        2.06187        2.38270       -0.04244      209.58423       -7.30369      243.08492        7.63842        6.82873       14.46714       18.27123        2.50000       13.74810        3.78252
    21000.00000        2.05860        2.37953       -0.04334      208.72063       -7.30509      243.01390        7.62711        6.81862       14.44573       18.25348        2.50000       13.73022        3.76446
    21500.00000        2.05534        2.37635       -0.04423      207.86430       -7.30648      242.93953        7.61587        6.80857       14.42443       18.23488        2.50000       13.71242        3.74649
    22000.00000        2.05207        2.37318       -0.04513      207.01495       -7.30787      242.86207        7.60469        6.79857       14.40326       18.21552        2.50000       13.69469        3.72860
    22500.00000        2.04881        2.37000       -0.04602      206.17225       -7.30926      242.78177        7.59356        6.78862       14.38219       18.19544        2.50000       13.67703        3.71080
    23000.00000        2.04555        2.36682       -0.04691      205.33593       -7.31064      242.69888        7.58249        6.77873       14.36122       18.17472        2.50000       13.65943        3.69307
    23500.00000        2.04230        2.36365       -0.04779      204.50575       -7.31201      242.61361        7.57147        6.76888       14.34035       18.15340        2.50000       13.64189        3.67540
    24000.00000        2.03905        2.36047       -0.04867      203.68145       -7.31338      242.52615        7.56050        6.75907       14.31957       18.13154        2.50000       13.62441        3.65780
    24500.00000        2.03580        2.35729       -0.04954      202.86283       -7.31474      242.43668        7.54958        6.74930       14.29888       18.10917        2.50000       13.60697        3.64026
    25000.00000        2.03256        2.35412       -0.05042      202.04969       -7.31610      242.34539        7.53870        6.73958       14.27827       18.08635        2.50000       13.58959        3.62277
    30000.00000        2.00040        2.32255       -0.05896      194.18470       -7.32948      241.36064        7.43191        6.64411       14.07601       17.84016        2.50000       13.41771        3.45019
    35000.00000        1.96882        2.29145       -0.06719      186.72969       -7.34250      240.30636        7.32796        6.55118       13.87914       17.57659        2.50000       13.24826        3.28036
    40000.00000        1.93787        2.26095       -0.07512      179.62173       -7.35519      239.23081        7.22622        6.46022       13.68645       17.30770        2.50000       13.08028        3.11213
    45000.00000        1.90758        2.23111       -0.08275      172.82428       -7.36756      238.15760        7.12635        6.37094       13.49729       17.03940        2.50000       12.91330        2.94496
    50000.00000        1.87795        2.20193       -0.09008      166.32272       -7.37960      237.09134        7.02832        6.28330       13.31162       16.77283        2.50000       12.74733        2.77881
    55000.00000        1.84898        2.17343       -0.09712      160.09795       -7.39133      236.03968        6.93201        6.19720       13.12922       16.50992        2.50000       12.58223        2.61355
    60000.00000        1.82066        2.14559       -0.10387      154.13761       -7.40275      235.00429        6.83740        6.11262       12.95002       16.25107        2.50000       12.41801        2.44916
    65000.00000        1.79299        2.11841       -0.11035      148.43054       -7.41384      233.98588        6.74447        6.02954       12.77401       15.99647        2.50000       12.25471        2.28568
    70000.00000        1.76595        2.09188       -0.11655      142.96628       -7.42461      232.98478        6.65321        5.94795       12.60116       15.74620        2.50000       12.09236        2.12315
    75000.00000        1.73954        2.06600       -0.12247      137.73750       -7.43506      231.99888        6.56365        5.86789       12.43154       15.49972        2.50000       11.93109        1.96169
    80000.00000        1.71374        2.04075       -0.12812      132.72897       -7.44518      231.03355        6.47569        5.78925       12.26495       15.25839        2.50000       11.77077        1.80117
    85000.00000        1.68855        2.01611       -0.13351      127.93494       -7.45497      230.08517        6.38939        5.71209       12.10148       15.02129        2.50000       11.61154        1.64173
    90000.00000        1.66395        1.99209       -0.13864      123.34634       -7.46444      229.15399        6.30471        5.63640       11.94111       14.78850        2.50000       11.45344        1.48341
    95000.00000        1.63993        1.96866       -0.14352      118.95452       -7.47357      228.24010        6.22166        5.56215       11.78381       14.56003        2.50000       11.29651        1.32626
   100000.00000        1.61649        1.94582       -0.14814      114.74854       -7.48237      227.34655        6.14017        5.48929       11.62946       14.33664        2.50000       11.14070        1.17026
   150000.00000        1.41139        1.74737       -0.18166       81.47392       -7.55153      219.31103        5.41113        4.83754       10.24867       12.32776        2.50000        9.65836       -0.31483
   200000.00000        1.25261        1.59596       -0.19557       59.98914       -7.58623      212.86123        4.82543        4.31392        9.13934       10.71531        2.50000        8.33328       -1.64312
   250000.00000        1.13079        1.48166       -0.19492       45.99628       -7.58838      207.79598        4.36305        3.90055        8.26360        9.44899        2.50000        7.18355       -2.79625
   300000.00000        1.03782        1.39585       -0.18441       36.74873       -7.56316      203.87889        4.00280        3.57849        7.58130        8.46972        2.50000        6.21190       -3.77121
   350000.00000        0.96699        1.33150       -0.16801       30.52065       -7.51807      200.88573        3.72441        3.32962        7.05403        7.72143        2.50000        5.40802       -4.57814
   400000.00000        0.91302        1.28318       -0.14880       26.24403       -7.46123      198.60169        3.51045        3.13833        6.64878        7.15042        2.50000        4.75449       -5.23434
   450000.00000        0.87183        1.24677       -0.12893       23.24834       -7.39980      196.86631        3.34630        2.99159        6.33789        6.71658        2.50000        4.22979       -5.76129
   500000.00000        0.84032        1.21923       -0.10981       21.11166       -7.33920      195.54642        3.22040        2.87903        6.09944        6.38660        2.50000        3.81242       -6.18050
   550000.00000        0.81616        1.19831       -0.09227       19.56303       -7.28291      194.54140        3.12375        2.79263        5.91638        6.13535        2.50000        3.48262       -6.51181
   600000.00000        0.79760        1.18236       -0.07669       18.42589       -7.23283      193.77072        3.04949        2.72624        5.77573        5.94268        2.50000        3.22337       -6.77226
   650000.00000        0.78328        1.17012       -0.06318       17.57988       -7.18957      193.18165        2.99224        2.67506        5.66730        5.79541        2.50000        3.01989       -6.97668
   700000.00000        0.77225        1.16076       -0.05167       16.94609       -7.15309      192.72899        2.94814        2.63563        5.58378        5.68225        2.50000        2.86093       -7.13639
   750000.00000        0.76371        1.15352       -0.04202       16.46625       -7.12281      192.38038        2.91402        2.60513        5.51915        5.59509        2.50000        2.73658       -7.26133
   800000.00000        0.75711        1.14795       -0.03400       16.10240       -7.09805      192.10745        2.88771        2.58160        5.46931        5.52686        2.50000        2.63985       -7.35857
   850000.00000        0.75200        1.14365       -0.02739       15.82354       -7.07793      191.90374        2.86727        2.56333        5.43060        5.47594        2.50000        2.56422       -7.43451
   900000.00000        0.74803        1.14032       -0.02200       15.60982       -7.06175      191.74293        2.85144        2.54918        5.40062        5.43573        2.50000        2.50535       -7.49366
   950000.00000        0.74494        1.13772       -0.01761       15.44499       -7.04878      191.61820        2.83914        2.53818        5.37732        5.40455        2.50000        2.45939       -7.53984
  1000000.00000        0.74255        1.13572       -0.01407       15.31822       -7.03847      191.52157        2.82962        2.52967        5.35928        5.38039        2.50000        2.42371       -7.57569
  1050000.00000        0.74070        1.13416       -0.01121       15.22027       -7.03029      191.44665        2.82222        2.52306        5.34528        5.36166        2.50000        2.39594       -7.60359
  1100000.00000        0.73926        1.13296       -0.00891       15.14448       -7.02381      191.38850        2.81648        2.51792        5.33440        5.34712        2.50000        2.37433       -7.62531
  1150000.00000        0.73814        1.13202       -0.00707       15.08576       -7.01870      191.34334        2.81202        2.51394        5.32595        5.33583        2.50000        2.35751       -7.64221
  1200000.00000        0.73726        1.13129       -0.00561       15.04023       -7.01467      191.30825        2.80855        2.51084        5.31938        5.32706        2.50000        2.34443       -7.65535
  1250000.00000        0.73659        1.13073       -0.00444       15.00490       -7.01150      191.28099        2.80585        2.50843        5.31428        5.32025        2.50000        2.33425       -7.66558
  1300000.00000        0.73607        1.13030       -0.00351       14.97780       -7.00903      191.26003        2.80378        2.50657        5.31036        5.31501        2.50000        2.32642       -7.67345
  1350000.00000        0.73566        1.12996       -0.00277       14.95643       -7.00707      191.24351        2.80215        2.50511        5.30726        5.31088        2.50000        2.32024       -7.67966
  1400000.00000        0.73534        1.12970       -0.00219       14.93983       -7.00553      191.23066        2.80088        2.50398        5.30485        5.30767        2.50000        2.31543       -7.68449
  1450000.00000        0.73509        1.12949       -0.00172       14.92693       -7.00433      191.22067        2.79989        2.50309        5.30298        5.30517        2.50000        2.31169       -7.68825
  1500000.00000        0.73490        1.12933       -0.00136       14.91690       -7.00339      191.21291        2.79912        2.50241        5.30153        5.30323        2.50000        2.30878       -7.69117
  1550000.00000        0.73475        1.12920       -0.00107       14.90910       -7.00265      191.20686        2.79852        2.50187        5.30039        5.30172        2.50000        2.30652       -7.69345
  1600000.00000        0.73463        1.12910       -0.00084       14.90304       -7.00207      191.20216        2.79806        2.50146        5.29951        5.30054        2.50000        2.30476       -7.69521
  1650000.00000        0.73454        1.12903       -0.00066       14.89832       -7.00162      191.19851        2.79770        2.50113        5.29883        5.29963        2.50000        2.30339       -7.69659
  1700000.00000        0.73447        1.12897       -0.00052       14.89465       -7.00126      191.19567        2.79741        2.50088        5.29829        5.29892        2.50000        2.30232       -7.69766
  1750000.00000        0.73441        1.12892       -0.00041       14.89180       -7.00099      191.19346        2.79719        2.50068        5.29788        5.29836        2.50000        2.30149       -7.69849
  1800000.00000        0.73437        1.12889       -0.00032       14.88959       -7.00077      191.19174        2.79702        2.50053        5.29756        5.29793        2.50000        2.30085       -7.69914
  1850000.00000        0.73434        1.12886       -0.00025       14.88786       -7.00060      191.19040        2.79689        2.50041        5.29731        5.29760        2.50000        2.30034       -7.69965
  1900000.00000        0.73431        1.12884       -0.00020       14.88652       -7.00047      191.18936        2.79679        2.50032        5.29711        5.29734        2.50000        2.29995       -7.70004
  1950000.00000        0.73429        1.12882       -0.00015       14.88548       -7.00037      191.18855        2.79671        2.50025        5.29696        5.29714        2.50000        2.29965       -7.70034


